Route ID;Step ID;Town A;Town B;Distance;Driver name
107473;22;AVELANGES;URCY;38.512;Vasylyi LOPEZ
151999;10;ST CHRISTOPHE SUR DOLAISON;ST HILAIRE;53.07;Oksana MILLER
245613;27;ECHOUBOULAINS;CRISENOY;20.764;Jean FERNANDEZ
215620;19;TREMEREUC;GOMMENEC H;72.952;Dmitriy JOHANSSON
169394;5;VILLERS SOUS CHALAMONT;MESNAY;17.273;Anna WILSON
1178;1;ST NAZAIRE DE VALENTANE;NAUJAC SUR MER;201.746;Marina PETROV
55239;1;HOUX;CHAMPHOL;14.067;Juan BONDARENKO
95112;3;VERCEL VILLEDIEU LE CAMP;ETALANS;10.014;Maksim TAYLOR
93493;1;MARTIGNAS SUR JALLE;EYSINES;12.301;Marta RUIZ
75895;2;LES PORTES EN RE;LOIX;4.904;Evgeniy NOVIKOVA
110789;32;BERT;EFFIAT;45.936;Mario GOMEZ
89973;14;ST GEORGES D ORQUES;JUVIGNAC;1.931;Marina JONES
144387;19;PANDRIGNES;ST CERNIN DE LARCHE;37.902;Marina SHEVCHENKO
205070;30;LOZE;PUYLAROQUE;11.275;Josef ROMERO
256151;20;LA VALETTE;REMUZAT;71.938;Giovanni NAVARRO
230953;4;LIMBRASSAC;SURBA;27.161;Lyubov VOLKOVA
156323;5;ST THURIAL;VERN SUR SEICHE;25.053;Olga SCHULZ
196846;23;LE POET SIGILLAT;BRENON;118.102;Thomas SMIRNOV
105353;9;HAIMPS;TERNANT;25.436;Anastasiya MEYER
151809;27;ST VERAIN;SOUVIGNY EN SOLOGNE;67.536;Vladimir MILLER
158719;7;ROUPERROUX LE COQUET;BULLAINVILLE;79.49;Nikolay THOMAS
296801;4;CHATEAU THEBAUD;ST AUGUSTIN DES BOIS;61.198;Juan SANTOS
57274;2;LEPIN LE LAC;VEYSSILIEU;46.766;Pavel BRAUN
67684;10;NEUFVILLAGE;SIONVILLER;37.658;Darya FERRARI
72009;22;ST PERE MARC EN POULET;LA VICOMTE SUR RANCE;11.436;Anne VARGA
81047;18;MONTHELON;COLOMBIER EN BRIONNAIS;68.472;Tatiana MARIN
271256;12;NUILLE SUR VICOIN;L HUISSERIE;4.197;John NAGY
215450;20;NERS;MIRMANDE;91.905;Valentina MÜLLER
160883;21;LA NEUVILLE ST PIERRE;FROISSY;3.98;Marta MOROZOVA
274770;27;MONTIGNAC LE COQ;PERIGNAC;17.4;Peter SIMON
182332;16;GOINCOURT;LE MONT ST ADRIEN;3.1;Anton HUBER
255814;10;BOISSEUIL;ST JUNIEN LA BREGERE;34.986;Maria GOMEZ
35322;20;QUILLY;TOURTERON;15.641;Ana HUBER
44328;18;TAILLET;LESQUERDE;32.776;Karin WEBER
288078;17;LE MAYET D ECOLE;CHARROUX;6.164;Jean POPOV
65768;15;CORMOST;MONTGUEUX;20.539;Robert MÜLLER
51029;15;ST MARTIN DE FUGERES;POLIGNAC;20.395;Vasylyi GONZALEZ
281700;8;ST JEAN LE VIEUX;JUJURIEUX;3.133;Thomas GUTIERREZ
156511;1;ZOUFFTGEN;ALGRANGE;12.963;Alina HERNANDEZ
38144;13;TENDU;NOUZIERS;39.575;Paul NAVARRO
63771;8;LAGARDE D APT;ST VINCENT SUR JABRON;29.701;Christian MARTINEZ
151268;13;PUISEUX EN BRAY;VILLENNES SUR SEINE;55.155;Josef PAVLOVA
50395;27;BESSAN;LOUPIAN;19.914;Brigitte KRAVCHENKO
231563;18;JONCELS;CAUSSINIOJOULS;24.245;Richard DIAZ
155104;15;ST MAURICE SUR MOSELLE;FRESSE SUR MOSELLE;4.666;Marta JIMENEZ
143382;5;MONSAC;MILHAC;51.837;Lyubov VASILEVA
244183;36;CHAMPSANGLARD;RIVIERES;131.656;Nikolay ROBERTS
286250;9;BLAYE;ST SEURIN DE BOURG;10.916;Andrey SOKOLOVA
215456;13;VILLEHERVIERS;SALBRIS;18.559;Aleksandra GUTIERREZ
114876;4;ST PIERRE CANIVET;BRAY;80.638;Mikhail ALONSO
130433;16;AUBRES;BUISSON;17.55;Elena FERNANDEZ
286993;12;TREFFLEAN;BILLIERS;20.287;Brigitte SILVA
103372;7;GUELTAS;KERGRIST;10.755;Nadezhda MORENO
118716;6;EYSINES;TONNAY CHARENTE;122.007;Vera DIAZ
34982;22;ST DIDIER DE BIZONNES;BRION;18.812;Jean POPOV
45647;2;LESCURE;ESPLAS DE SEROU;10.621;John SANTOS
84045;6;ST LEONARD DES PARCS;GODISSON;3.849;Karin PETROV
235824;34;PAULX;THORIGNY;55.309;Thomas BRAUN
106412;13;ST BABEL;YRONDE ET BURON;3.776;Roman ZIMMERMANN
214521;17;ST NICOLAS DE PORT;SAFFAIS;7.167;Vera PETROVA
258449;34;CHAULIEU;SOURDEVAL;3.82;Tomasz WEBER
280694;16;GIROUX;MAILLET;56.719;Mario SMIRNOV
191909;11;ST HILAIRE CUSSON LA VALMITTE;STE FLORINE;58.806;Evgeniy RICHTER
128995;22;AFFRACOURT;BURTHECOURT AUX CHENES;14.576;Elisabeth DAVIES
182562;10;BLOU;BREHEMONT;32.362;Svetlana WILLIAMS
101036;21;ST REMY;DENICE;44.562;Irina FERREIRA
3029;5;ST PERREUX;BAINS SUR OUST;5.654;Claude NAVARRO
282946;2;FONDAMENTE;LES RIVES;11.98;Juan WILLIAMS
137900;19;DURTAL;LA BREILLE LES PINS;44.41;Laura SCHÄFER
59646;16;TOULENNE;ST MACAIRE;3.312;Denis LOPEZ
12528;1;LE PLAN DE LA TOUR;LA GARDE FREINET;6.742;Pavel IVANOV
203588;3;WEMAERS CAPPEL;HARDIFORT;2.809;Barbara BONDARENKO
183187;28;VILLARD RECULAS;MOLINES EN QUEYRAS;79.442;Serhei PEREZ
213637;14;PAUSSAC ET ST VIVIEN;DOUZAT;57.83;Aleksandr SCHNEIDER
129895;22;BEAUVOIR SUR NIORT;ST PARDOULT;19.544;Andreas BROWN
112192;13;LA GOULAFRIERE;MELICOURT;6.5;Aleksandr ROMERO
73780;36;AUTRY ISSARDS;LA SERRE BUSSIERE VIEILLE;81.394;Richard ALONSO
58445;22;MONCONTOUR;SAURAIS;30.205;Richard POPOV
94910;13;LALIZOLLE;POUZOL;8.21;Nikolay GOMEZ
45626;31;MAUVES SUR LOIRE;SAUTRON;21.486;Dmitriy IVANOVA
284864;18;SENVEN LEHART;ST GILDAS;4.567;Michael BECKER
28063;14;LA COUARDE SUR MER;STE MARIE DE RE;10.17;Barbara FERNANDEZ
231367;17;VIENNAY;MAISONTIERS;9.259;Francisco GARCIA
66734;1;VINNEMERVILLE;ST RIQUIER ES PLAINS;8.043;Eva NOWAK
144181;18;LANDAUL;LOCOAL MENDON;4.459;Angela SCHMIDT
27071;6;BREHAN;LA MALHOURE;39.02;Petra FERREIRA
43185;19;STE ANNE SUR GERVONDE;ST VICTOR DE CESSIEU;12.565;Valentyna GARCIA
137565;10;PERTUIS;ST ESTEVE JANSON;10.52;Yuliya KUZNETSOV
175239;11;BROUSSEVAL;CHAUVIREY LE VIEIL;98.021;Peter ROMERO
101748;5;DOUDEAUVILLE;ST LUCIEN;19.173;Valentyna RODRIGUEZ
35491;24;AURE SUR MER;GEFOSSE FONTENAY;19.871;Christian TAYLOR
270076;33;ST MARTIN DES TILLEULS;BEGROLLES EN MAUGES;20.654;Vladimir MARTINEZ
29548;5;PARMAIN;BOUFFEMONT;11.488;Elisabeth SCHMID
125735;3;OTTROTT;LUSSE;24.629;Christine SCHULZ
186453;17;CAUMONT SUR DURANCE;MORIERES LES AVIGNON;6.029;Maria SMIRNOV
186787;18;ST JULIEN CHAPTEUIL;ST CLEMENT;16.818;Mario MILLER
283013;29;TREAL;LA TRINITE PORHOET;36.856;Jan MORENO
68926;27;GUEUDECOURT;EECKE;81.926;Manfred MARTIN
153948;35;AINVELLE;ESTRENNES;47.937;Juan MEIER
90591;3;MEILLERAY;LA CHAPELLE MOUTILS;3.431;Maksim KUZNETSOVA
166442;13;PUPILLIN;LES ARSURES;8.885;Maria SMIRNOVA
153481;15;AMPUS;CALLAS;17.696;Maryia WOLF
192065;25;PIMELLES;BELRAIN;141.688;Yuliya KOVÁCS
100450;19;THAURON;MAISONNISSES;10.126;Vera MORENO
272813;24;HUMES JORQUENAY;COUBLANC;25.741;Jean THOMAS
190107;20;BOISSAY;SAUSSAY LA CAMPAGNE;24.635;Jean JIMENEZ
85049;11;IZON LA BRUISSE;ARPAVON;28.865;Giuseppe FERRARI
3667;11;NOISSEVILLE;OGY MONTOY FLANVILLE;2.726;Sergey PEREZ
120450;21;SION LES MINES;JANS;11.813;Irina JENSEN
298877;9;COUNOZOULS;ST MARTIN LYS;13.722;Richard BRAUN
240156;9;ST GERMER DE FLY;ESPAUBOURG;6.318;Petra PEREIRA
91696;9;MONTREUIL SUR LOIR;MOULIHERNE;34.224;Piotr PETROVA
259051;19;ARDENTES;LA PEROUILLE;23.712;Michel POPOV
47744;3;SOUBES;JONCELS;13.63;Darya MARIN
278154;24;HAINVILLERS;RESSONS SUR MATZ;7.253;Nadezhda POPOVA
226987;8;ST AFFRIQUE;CORDES SUR CIEL;73.926;Denis JONES
258233;24;LE TATRE;STE MARIE DE RE;121.261;Rosa MILLER
88915;24;FRAROZ;LE FRASNOIS;18.697;Darya MARIN
68091;12;COUCHEY;ST SEINE L ABBAYE;24.168;Jose HANSEN
249317;7;LONGEVILLES MONT D OR;TOUILLON ET LOUTELET;5.631;Igor SANTOS
295558;2;VERTEILLAC;CHERVAL;4.35;Laura KLEIN
230025;3;VRIGNE AUX BOIS;DONCHERY;2.584;Rosa THOMAS
95076;28;ST VRAIN;CHICHEY;106.536;Maksim MÜLLER
267601;9;PANSEY;VITERNE;55.251;Elisabeth RICHTER
270996;16;LA CHAPELOTTE;MOROGUES;8.551;Francisco TÓTH
216135;9;MAXENT;BOVEL;4.839;Maryia KOVALENKO
151549;11;STE COLOMBE EN BRUILHOIS;PERVILLE;29.057;Vasylyi JENSEN
72189;11;CHAPELLE ROYALE;FRIAIZE;31.345;Aleksandra GONZALEZ
231104;20;ST GEYRAC;MONTMERAC;97.216;Vladimir TORRES
22199;37;PARTHENAY;LE CHILLOU;16.138;Anna HUBER
146383;24;TAVAUX ET PONTSERICOURT;ST QUENTIN LE PETIT;19.762;Nikolay BONDARENKO
122074;23;EYMOUTIERS;LESTARDS;21.139;Jan NIELSEN
72879;36;HAUTEVILLE;LE POUZIN;140.974;Maria SMIRNOVA
97171;1;ESPARROS;BANIOS;6.975;Peter JOHANSSON
178136;3;THEZIERS;SERNHAC;5.382;Elena FERNANDEZ
119509;2;MONTADY;MONTELS;8.354;Vladimir TORRES
129319;25;ERLOY;AUTREPPES;2.88;Patrick JIMENEZ
289571;16;FITZ JAMES;MORTEFONTAINE EN THELLE;23.005;Marie VARGA
12743;22;VILLERS ECALLES;BOSC BERENGER;26.059;Valentyna SCHMIDT
228240;3;ARCON;MONTFLOVIN;5.59;Petra JENSEN
185562;7;LESBOIS;LEVARE;9.157;Monika RICHTER
120527;11;LA POMAREDE;MONTEGUT LAURAGAIS;7.904;Sandra JOHANSSON
16555;6;LANGLADE;AUBAIS;10.74;Mariya PAVLOVA
14314;29;TOUFFREVILLE LA CORBELINE;ST MARTIN DE L IF;3.754;Laura JOHANSSON
177642;14;PLAISIA;MAISOD;6.675;Oksana KRAVCHENKO
115966;11;MAISON ROUGE;MONTIGNY LE GUESDIER;20.66;Paul GOMEZ
44142;6;ERQUY;LANGUEDIAS;31.342;Oksana GARCIA
28830;14;ST VULBAS;VINZIEUX;70.397;Petra KOCH
129675;3;ST PAUL LES DAX;GOOS;13.357;David POPOVA
180672;26;EVILLERS;GEVRESIN;13.661;Vera HANSEN
185978;1;LES GRAS;HAUTERIVE LA FRESSE;6.779;Andrea KUZNETSOVA
47191;16;VALDAMPIERRE;GROSLAY;41.732;Brigitte GONZALEZ
144052;13;NOTRE DAME DE COMMIERS;VIF;4.454;Maria FISCHER
94314;20;ST SULPICE ET CAMEYRAC;VAYRES;4.831;Paul WAGNER
128956;20;MASLIVES;VILLEFRANCOEUR;22.155;Monika TORRES
174651;4;VITRY LE FRANCOIS;LAGESSE;86.177;Christine HANSEN
67793;5;MARSEILLE;MIRAMAS;42.328;Valentina SIMON
61020;21;CROUTTES SUR MARNE;BOUILLY;53.194;Svetlana KOVALENKO
216407;16;SARNIGUET;LUX;137.485;Svetlana TÓTH
175661;17;POLIENAS;POMMIER DE BEAUREPAIRE;33.159;Maria GOMEZ
268503;15;CRESSIN ROCHEFORT;TREPT;35.803;Evgeniy SCHÄFER
299706;4;ST LANNE;LADEVEZE RIVIERE;13.062;Elena SOKOLOVA
272952;30;COLOMBIER FONTAINE;BERCHE;4.764;Maryia THOMAS
73437;18;AUTREY;LA BOURGONCE;6.544;Mario BAUER
78681;10;ST JEAN DE SIXT;MANIGOD;8.28;Claude NOVIKOVA
4713;14;LE CHEMIN;BRIZEAUX;5.745;Francisco SCHMIDT
66017;3;BEAUVOISIN;LUNEL VIEL;19.24;John HUBER
43037;3;MESLAY;VILLY LEZ FALAISE;19.672;Vladymyr TÓTH
248094;13;ST VINCENT DE SALERS;APCHON;13.055;Klaus NAGY
110131;21;LA MACHINE;LUSIGNY;35.682;Olha GUTIERREZ
57511;38;MONTBRAND;ST LEGER LES MELEZES;43.553;Alexander MILLER
207841;19;VALMIGERE;MONZE;19.968;Anne SMIRNOVA
285829;5;VILLERS EN VEXIN;VILLEZ SOUS BAILLEUL;22.718;Manfred ALONSO
154112;16;PUISSALICON;MARGON;6.466;Yuliya DIAZ
135473;41;ST RUSTICE;MOUSSOULENS;93.668;Tomasz KUZNETSOVA
177650;25;LA CHAPELLE TAILLEFERT;ST LEONARD DE NOBLAT;40.066;Olga GARCIA
25695;27;RIMON ET SAVEL;AUCELON;6.081;Manfred MORENO
74329;29;GUEPREI;LE MESNIL AU VAL;138.897;Aleksandra JOHNSON
291034;11;STE LIVRADE SUR LOT;ST PASTOUR;8.912;Anton ROBERTS
184315;6;COUFFE;VAIR SUR LOIRE;13.792;Petra RICHTER
69846;9;CRESANCEY;BEZOUOTTE;23.675;Anna MILLER
253803;9;PROVENCHERE;VILLERS SUR PORT;3.192;Darya SCHMIDT
17187;14;MEILLONNAS;CHUYER;100.666;Vladimir VARGA
270165;17;ST MALO DE LA LANDE;BLAINVILLE SUR MER;2.445;Martin RUSSO
259350;32;NOROLLES;FORMENTIN;7.303;Giuseppe SANCHEZ
87955;25;BRETIGNOLLES;CIRIERES;4.082;Sergey KUZNETSOV
184620;11;SILLINGY;VAULX;3.414;Petra HERNANDEZ
201428;9;LOURDES;SEMEAC;19.975;Mariya MORENO
67874;4;ECOUIS;ST LEONARD DES BOIS;153.726;Dmitriy MUÑOZ
129053;24;COUFOULEUX;BLAN;38.834;Darya FISCHER
40285;13;CUBRY;RILLANS;10.421;Michel HUBER
292974;24;MONTIGNY SUR LOING;LA BROSSE MONTCEAUX;20.21;Olga MILLER
72973;3;ST JULIEN DES LANDES;ST REVEREND;11.513;Thomas KOVALENKO
199269;14;AVENE;CAMPLONG;6.667;Marta WILLIAMS
128883;4;ST AUNES;VENDARGUES;2.858;Juan PEREZ
266559;27;ANZY LE DUC;BOURG LE COMTE;6.932;Igor WILSON
132281;12;BEVENAIS;GILLONNAY;7.524;Anna RODRIGUEZ
70230;19;MONTIGNY DEVANT SASSEY;WISEPPE;4.303;Valentina KUZNETSOVA
13355;18;SERY MAGNEVAL;GONDREVILLE;7.71;Marina ALVAREZ
80235;19;PUNTOUS;LARROQUE;2.438;Francisco GONZALEZ
62883;4;ST BONNET DE SALENDRINQUE;MIALET;11.288;Monika POPOVA
139736;16;ST SORNIN;ST GERMAIN DE MONTBRON;7.175;Thomas WILSON
242739;19;MUR DE SOLOGNE;NEUVY DEUX CLOCHERS;83.592;Barbara TORRES
70072;25;ST MARTIN LA CAMPAGNE;BACQUEPUIS;3.568;Manfred PEREIRA
210443;14;FONTAINE CHALENDRAY;BAZAUGES;3.537;Daniel PAVLOVA
140705;11;ST ROMAN DE CODIERES;L ESTRECHURE;9.554;Hans MARTINEZ
242214;25;CHAMBONAS;FAUGERES;5.879;Josef WEBER
57034;18;COINCES;LA ROCHETTE;87.622;Petra RICHTER
66897;1;BERTINCOURT;ALBERT;25.521;Petra FISCHER
186629;5;BIGANOS;ANDERNOS LES BAINS;14.714;Laura FERRARI
117169;5;SUSSARGUES;ST HILAIRE DE BEAUVOIR;5.324;Brigitte HUBER
244390;2;VERGEROUX;THAIRE;11.615;Francesco SCHMID
286287;18;LALANNE ARQUE;AUSSON;26.475;Oksana BRAUN
68731;20;SANGUINET;SALLES;15.978;Valentina WILSON
237589;1;BERNIS;BOISSIERES;4.315;Sandra GARCIA
27727;21;MAROLLES;VARINFROY;9.025;Dmitriy ROMERO
223780;21;RIVES DE L YON;TOUVOIS;43.33;Mario WOLF
96600;12;VAULX MILIEU;BESSENAY;52.686;Svetlana PEREIRA
250607;3;SOGNY EN L ANGLE;MOLINS SUR AUBE;52.729;Irina ROSSI
267569;7;CHAULNES;MEHARICOURT;5.569;Sandra SOKOLOVA
163999;24;MONNIERES;MOUZILLON;5.808;Petra SCHMIDT
281661;12;CLERY;PONTAILLER SUR SAONE;6.707;Alina PEREZ
6623;16;ST LO;BAUDRE;2.515;Roman HANSEN
41491;13;BUCEY EN OTHE;MONTFEY;20.953;Jan SCHÄFER
45975;12;MARCHEPRIME;LUDON MEDOC;37.381;Anton VOLKOVA
247844;4;PREGUILLAC;COGNAC;22.671;Anne NAGY
87106;16;MEGEVE;CHIGNIN;59.112;Peter SILVA
283178;10;CASTILLON DEBATS;PRENERON;4.009;Ekaterina SCHMIDT
55016;5;FERNEY VOLTAIRE;DIVONNE LES BAINS;13.849;Monika KOCH
167359;3;ESTREBOEUF;AUBERS;97.786;Hans SIMON
191061;6;LAROQUE;MONOBLET;14.041;Andrei SCHMIDT
57255;1;YPORT;EPREVILLE;5.059;Valentina POPOV
205946;7;ST CLEMENT;ST PAUL;21.567;Paul NAVARRO
140452;14;QUINTIGNY;RUFFEY SUR SEILLE;2.18;Andrei WILSON
131291;12;PEBRAC;ST JUERY;41.101;Francesco PEREZ
33391;14;MARNOZ;CHAMBLAY;10.895;Andrei FERRARI
91850;5;MILLAS;PEZILLA DE CONFLENT;16.925;Martin ROMERO
241430;19;NOUZILLY;CHEZELLES;57.061;Rosa PETROV
26264;6;CARTIGNY;DEVISE;6.417;Brigitte SMITH
20392;4;LA SEGUINIERE;POUZAUGES;34.68;Anne FERREIRA
94038;25;COUVRELLES;JEANCOURT;70.56;Irina DIAZ
254743;1;UZES;MONTAREN ET ST MEDIERS;4.395;Marie POPOV
52308;26;ST LAURENT D ANDENAY;ST MARTIN D AUXY;3.138;Maria PETROVA
265805;16;ABLEIGES;VILLERS SUR AUCHY;45.541;Giovanni BONDARENKO
251766;13;GOUVIX;ST GERMAIN LE VASSON;4.028;Vera NOWAK
100059;10;BONNEFOND;PERET BEL AIR;6.708;Dmitriy ROMERO
175730;9;MAGNEUX;BEZANNES;21.16;Anna SIMON
293164;26;ST MAURICE EN QUERCY;LABATHUDE;2.758;Roman ALVAREZ
78878;8;FAVEROLLES;CUFFIES;57.258;Mario KOVALENKO
165501;20;SERMAMAGNY;BOURBACH LE HAUT;19.234;Andrey JENSEN
127760;2;ST JEAN DE FOLLEVILLE;LE PERREY;13.421;Anton DAVIES
84301;15;EVRY COURCOURONNES;BALLANCOURT SUR ESSONNE;12.068;Wolfgang NIELSEN
201580;1;AINHOA;IROULEGUY;20.306;Pavel LOPEZ
33592;20;SOUMERAS;PLEINE SELVE;11.978;Josef KOVALENKO
270553;1;ARCES;BARZAN;5.071;Valentina TORRES
226380;12;ST PIERRE DES ORMES;ALENCON;28.785;Giuseppe BRAUN
285771;5;GAURIAC;VAL DE VIRVEE;19.823;Petra SHEVCHENKO
260981;11;AMBRONAY;ST PIERRE LE VIEUX;71.455;Jose WILSON
45430;8;ARGELIERS;MIREPEISSET;3.278;Peter SILVA
262272;26;BEYNAT;LANNEPAX;189.728;Mario RICHTER
50470;11;ARPAVON;CONDORCET;8.99;Vladymyr NOVIKOVA
276662;15;SABLIERES;MAYRES;13.823;Maksim SANCHEZ
41204;5;CEYRAS;LACOSTE;3.161;Anton HERNANDEZ
117524;2;EMERCHICOURT;MONCEAU LE WAAST;83.607;Juan NOVIKOVA
184936;22;LES ADRETS DE L ESTEREL;PUGET SUR ARGENS;12.339;Lyubov THOMAS
4081;8;ROUJAN;COULOBRES;7.185;Marina GONZALEZ
194914;14;RUSTENHART;SUNDHOUSE;36.084;Alexander VARGA
215245;14;LES MAILLYS;DAMPARIS;10.265;Petra MARTIN
280558;1;LHUYS;MONT ST MARTIN;7.306;Lyubov MOROZOVA
192724;10;FOULEIX;ST MESMIN;60.488;Aleksandr ROMERO
175585;25;ARNAC;LES BELLEVILLE;336.517;Eva WEBER
56676;21;CUSSEY SUR L OGNON;VILLERS BUZON;12.903;Nadezhda KOVALENKO
19855;11;LA LIVINIERE;LAPRADE;32.836;Antonio MORENO
56083;5;ST AUBIN DE BRANNE;DAIGNAC;5.594;Ekaterina SHEVCHENKO
17550;20;SARCEY;PERRIGNY SUR LOIRE;91.124;Vera MARTIN
287157;10;BUICOURT;HERICOURT SUR THERAIN;6.936;David FERRARI
103751;22;BAUDEMONT;VAREILLES;2.89;Roman SIMON
148051;8;THIVARS;DANGERS;15.938;Paul HERNANDEZ
269652;22;MONTROND LE CHATEAU;BUSY;7.111;Andrea MUÑOZ
252271;23;JAVERDAT;PERIGNE;97.026;Ana JOHNSON
238084;9;QUINS;LANUEJOULS;27.651;Serhei BROWN
287223;19;ARZENC DE RANDON;CHAMBONAS;48.015;Tatiana GOMEZ
154418;12;ST LAURENT DE LA SALLE;CHANTONNAY;13.188;Olha SMIRNOV
77560;15;LE MUNG;ST SAVINIEN;3.242;Mariya SCHÄFER
146812;10;ETRIAC;ECHOURGNAC;47.925;David ROBERTS
178459;10;CUSSEY SUR L OGNON;RUFFEY LE CHATEAU;11.468;Manfred TAYLOR
128393;13;URIMENIL;ARSANS;100.19;John BROWN
172476;22;LAVIGERIE;ANGLARDS DE SALERS;22.396;Jan NOWAK
14805;25;LE LARDIN ST LAZARE;ST CYPRIEN;32.538;Andrei WOLF
97981;21;JONQUIERES ST VINCENT;TARASCON;10.993;Anne BECKER
91394;7;LABEGUDE;ST SERNIN;7.552;Giovanni JOHNSON
56038;8;LENT;VERS EN MONTAGNE;9.319;Vera NOVIKOVA
17398;20;THIBERVILLE;FONTAINE LA LOUVET;2.956;Petra MARTIN
3382;9;FALCK;PORCELETTE;7.508;Anne HUBER
204427;6;TAVEL;BAGARD;52.352;Jose MARTINEZ
101263;9;CHEMERY;SASSAY;4.987;Juan TÓTH
126461;23;SEYSSES;LAGARDE;37.215;Anton GUTIERREZ
19032;5;ST QUINTIN SUR SIOULE;VENSAT;8.607;Barbara GARCIA
139159;2;MAUSSANE LES ALPILLES;AUREILLE;9.182;Petra VARGA
27306;16;ST AUBIN;CHASSIGNELLES;92.864;John RODRIGUEZ
218928;3;PURE;LES DEUX VILLES;4.805;Ivan ROMERO
25789;29;LA SEGUINIERE;LA BOISSIERE DU DORE;25.378;Ana HUBER
249944;7;CLEMERY;DONJEUX;16.881;Martin JONES
170600;13;BANNES;ST MARD LES ROUFFY;22.203;Mario MARTINEZ
29030;23;LA GOUESNIERE;ST MELOIR DES ONDES;4.197;Yuliya MEYER
89161;31;LE CROS;ST FELIX DE L HERAS;6.061;Robert GARCIA
187600;1;CARANTILLY;COUBLANC;518.118;Andreas BONDARENKO
9149;11;VANNE;MONT ST LEGER;5.1;Alina JOHNSON
84285;28;MARIGNA SUR VALOUSE;CHASSAL MOLINGES;21.586;Patrick VOLKOVA
143463;36;FLASSANS SUR ISSOLE;CARCES;10.926;Sandra PETROVA
193543;34;LIGNY LE RIBAULT;CHALLUY;131.031;Josef NAGY
162466;1;FRAIGNOT ET VESVROTTE;BUSSIERES;2.122;Ekaterina KUZNETSOV
83237;12;EPIERRE;LES AVANCHERS VALMOREL;9.296;Jan HERNANDEZ
42141;26;ROCAMADOUR;QUISSAC;22.553;Richard RAMOS
9079;12;MOUAIS;TREMEOC;192.413;Anne SMIRNOVA
77178;33;OUAGNE;ST DIDIER;11.017;Maryia FERREIRA
35347;8;ARCIZAC ADOUR;PAREAC;6.847;Jean ANDERSSON
237524;28;ANNONVILLE;OUTINES;48.388;Mariya LOPEZ
80363;8;VILLERS LES BOIS;LEMPS;212.584;Brigitte POPOV
72181;19;VEZELAY;ANTHIEN;15.988;Valentina JENSEN
13232;10;SARRAZAC;ST SULPICE D EXCIDEUIL;4.933;Hans SCHMID
197436;33;LA ROCHE SUR LE BUIS;ST JULIEN;77.705;John COSTA
140512;3;NEUVIZY;CHARBOGNE;13.88;Marta VOLKOVA
133986;20;LHERM;GONEZ;84.881;Petra JENSEN
207594;13;COURLON;BENEUVRE;7.629;Monika WEBER
46954;37;GUDMONT VILLIERS;CHARMES LA GRANDE;10.691;Darya SCHNEIDER
226508;5;MERVILLER;MONTIGNY;4.829;Denis SZABÓ
275413;13;BOUILLONVILLE;LEMONCOURT;40.506;David SCHMIDT
174538;1;VIEY;ORDIZAN;25.866;Elisabeth BAUER
76495;15;COMMENY;VILLAINES SOUS BOIS;34.635;Andrei VOLKOVA
66871;24;CHUSCLAN;GORNIES;90.324;Irina SCHULZ
249302;7;AULON;GERM;16.968;David MARTINEZ
238351;20;LES BORDES;SURY AUX BOIS;16.38;Mikhail IVANOV
236304;2;LA BRIONNE;HERMENT;75.147;Karin SMIRNOV
92968;15;RAZIMET;LES ESSEINTES;37.04;Sandra JOHANSSON
227538;19;BERRIC;LANTILLAC;36.23;Yvan SANTOS
101211;13;CARNAS;CASSAGNAS;54.013;Michael HERNANDEZ
112750;18;LAMARQUE;ARCINS;1.925;Olga PAVLOVA
21371;9;CAZALS;FABAS;40.33;Richard NAGY
25134;21;CRANNES EN CHAMPAGNE;LE MANS;17.642;Andreas SMITH
86202;33;VASSONVILLE;LA BOUILLE;39.095;Alexander SHEVCHENKO
218921;3;BEAUFORT SUR DORON;CREST VOLAND;13.433;Richard KRAVCHENKO
48739;31;ROUGNAC;MARSAC SUR L ISLE;45.761;Martin IVANOVA
163712;6;ST BAUDELLE;SACE;12.426;Denis COSTA
209870;13;CLAIREFONTAINE EN YVELINES;MARCOUSSIS;22.299;Michael SILVA
67313;15;SERE EN LAVEDAN;CHEUST;13.486;Jean FERNANDEZ
71230;20;CHAVIGNON;FILAIN;4.044;Vera TAYLOR
87753;17;ST JEOIRE PRIEURE;BARBERAZ;4.474;Rosa COSTA
236591;9;RECICOURT;BRAUX STE COHIERE;25.613;Roman POPOV
740;2;ST JEAN LES LONGUYON;REMOIVILLE;4.417;Rosa SCHNEIDER
55085;2;LES PORTES EN RE;RIVEDOUX PLAGE;19.049;Alexander SOKOLOVA
83186;12;ST VINCENT DE BOISSET;COLONNE;147.785;Elisabeth BAUER
185988;5;YVILLE SUR SEINE;LA PYLE;23.706;Michel SCHMIDT
195013;8;DOLOMIEU;ST SORLIN DE MORESTEL;2.254;Andrey BROWN
47624;24;THOIRETTE COISIA;GRENOBLE;124.502;Mario PETROVA
234664;33;MERIGNAC;ISLE ST GEORGES;20.135;Elena SCHÄFER
53838;26;GUICHEN;BOURG DES COMPTES;7.037;Josef IVANOV
72786;22;ARCEAU;ECUISSES;85.757;Juan BONDARENKO
3757;27;GARDONNE;CAPLONG;16.024;Mária SCHMIDT
148951;28;NOIRON SUR BEZE;DELAIN;31.13;Denis KARLSSON
134556;2;ST MICHEL;PUYRAVAULT;414.222;Andreas HOFFMANN
190651;1;CARQUEIRANNE;LE BEAUSSET;23.816;Ekaterina JONES
